DabVyKuj5YB_p7#9	Saco para Lixo Felitá Clean C/100 (Pia & Banheiro)	8,99	cada
DabVyKuj5YB_p7#10	Esponja Tinindo (Emb. Promocional)	3,99	cada
DabVyKuj5YB_p8#0	Ração para Cães Pedigree (A Granel - Ao Leite)	12,99	kg
DabVyKuj5YB_p8#1	Ração para Cães Pedigree (A Granel - Filhote/Frango/Carne E Cereais Ad/Ao Leite Ad/Raças Pequenas)	14,99	kg
DabVyKuj5YB_p8#2	Ração para Gatos Whiskas (A Granel - Sabores, exceto Salmão)	18,98	kg
DabVyKuj5YB_p8#3	Ração para Cães Pedigree 100g/Ração para Gatos Whiskas 85g (Sachê - Sabores)	2,69	cada
DabVyKuj5YB_p8#4	Arroz para Cães Puppy 5kg	14,99	cada
Daba-Qylsw5_p1#0	Carne de Sol Posta Gorda KG	39,99	kg
Daba-Qylsw5_p1#1	Picanha Bordon Fatiada KG	39,90	kg
Daba-Qylsw5_p1#2	Coxinha da Asa Interfolhada Lar KG a Granel	14,99	kg
Daba-Qylsw5_p1#3	Costela Bovina PA KG	24,99	kg
Daba-Qylsw5_p1#4	Carne Moída Dianteira KG	29,99	kg
Daba-Qylsw5_p1#5	Frango a Passar Cox/S Lar 700g Temp	7,99	un
Daba-Qylsw5_p1#6	Pão de Alho Mencucini 300g	8,99	un
Daba-Qylsw5_p1#7	File Peito Jaguá 1kg Bandeja	15,99	un
Daba-Qylsw5_p1#8	Filé de Peixe Panga Frescatto KG	26,99	kg
Daba-Qylsw5_p1#9	Patinho Bov Resfriado KG	39,90	kg
Daba-Qylsw5_p1#10	Galinha Matriz Somave KG	6,99	kg
Daba-Qylsw5_p1#11	Filé de Peixe Tilápia Riviera 800g	35,99	un
Daba-Qylsw5_p1#12	Bebida Láctea Nescau 180ml	1,49	un
Daba-Qylsw5_p1#13	Cerv Heineken 350ml Sleek	4,89	un
Daba-Qylsw5_p1#14	Macarrão Estrela Gostoso 400g	1,99	un
Daba-Qylsw5_p1#15	Leite Condensado CCGL 395g	5,39	un
Daba-Qylsw5_p1#16	Aveia Italac 165g	2,99	un
Daba-Qylsw5_p1#17	Papel Hig Floral 20m 12R Neutro Folha Dupla	9,99	un
Daba-Qylsw5_p1#18	Cerveja Amstel 350ml	3,19	un
Daba-Qylsw5_p1#19	Feijão Preto Compadre Zé 1kg	5,49	un
Daba-Qylsw5_p1#20	Arroz Parboilizado Emoções 1kg	3,99	un
Daba-Qylsw5_p1#21	Flocão de Milho Gostosin 400g	0,95	un
Daba-Qylsw5_p1#22	Leite em Pó Italac Sachê 200g	6,29	un
Daba-Qylsw5_p1#23	Lava Roupa em Pó ALA 800g	5,69	un
Daba-Qylsw5_p1#24	Refrigerante Dore Cola 2L	4,99	un
Daba-Qylsw5_p1#25	Feijão Carioca Kume 1kg	6,99	un
Daba-Qylsw5_p1#26	Farinha Trigo Finna 1kg S/Fermento ou Farinha Trigo Finna 1kg C/Fermento	3,69	un
Daba-Qylsw5_p1#27	Café Bangu 250g	9,99	un
Daba-Qylsw5_p1#28	Óleo de Soja Vila Velha 900ml	6,79	un
Daba-Qylsw5_p1#29	Sabonete Líquido Becker 1L	6,99	un
Daba-Qylsw5_p2#0	Morango Congelado Moa 1,02kg	14,99	un
Daba-Qylsw5_p2#1	Almôndegas Chuletão 1kg	11,99	un
Daba-Qylsw5_p2#2	Hambúrguer Bovino Chuletão 560g Carne e Frango	6,99	un
Daba-Qylsw5_p2#3	Batata Congelada Peterfrut 2kg	15,99	un
Daba-Qylsw5_p2#4	Linguiça Congelada Lar 1kg Frango Grossa ou Fina	12,99	un
Daba-Qylsw5_p2#5	Tangerina	7,49	kg
Daba-Qylsw5_p2#6	Maçã Nacional Rasip	5,98	kg
Daba-Qylsw5_p2#7	Bolacha Dunas 350g Cocorote, Leite ou Preta	3,99	un
Daba-Qylsw5_p2#8	Ovo Branco da Gema c/30 Grande	13,99	un
Daba-Qylsw5_p2#9	Bolacha Icla 250g Amanteigada	2,99	un
Daba-Qylsw5_p2#10	Sardinha Coqueiro 125g	4,99	un
Daba-Qylsw5_p2#11	Azeite Extra Virgem Lindouro 500ml	21,99	un
Daba-Qylsw5_p2#12	Maionese Hellmanns Doy Pack 400g	7,99	un
Daba-Qylsw5_p2#13	Molho de Tomate Fugini Sachê Tradicional 300g	1,39	un
Daba-Qylsw5_p2#14	Farinha Láctea Italac 180g	3,99	un
Daba-Qylsw5_p2#15	Colorífico Vitamilho 100g	0,89	un
Daba-Qylsw5_p2#16	Café Solúvel Nescafé 40g 10% Desconto Suave, Forte ou Extra Forte	4,99	un
Daba-Qylsw5_p2#17	Biscoito Rosquinha Parati 250g (sabores)	3,99	un
Daba-Qylsw5_p2#18	Batata Pringles 35g Original ou Batata Pringles 37g Creme Cebola	5,99	un
Daba-Qylsw5_p2#19	Milho Bonare SH 170g	2,99	un
Daba-Qylsw5_p2#20	Suco de Uva Aurora 1L Tinto Integral	11,99	un
Daba-Qylsw5_p2#21	Cachaça Matuta 1L Cristal	22,99	un
Daba-Qylsw5_p2#22	Energético Red Bull 250ml	7,39	un
Daba-Qylsw5_p2#23	Refrigerante Guaraná Antárctica 1L	4,69	un
Daba-Qylsw5_p2#24	Cerveja Michelob Ultra Sleek 350ml	4,59	un
Daba-Qylsw5_p2#25	Detergente Limpol 500ml	1,99	un
Daba-Qylsw5_p2#26	Shampoo Darling 650ml 2 em 1	9,99	un
Daba-Qylsw5_p2#27	Desodorante Aerosol Nivea 150ml	9,99	un
Daba-Qylsw5_p2#28	Água Sanitária Dragão 2L	3,79	un
Daba-Qylsw5_p2#29	Sabão Barra São Marcos 5x160g Glicerinado	5,29	un
Daba-Qylsw5_p2#30	Arroz para Cães Amigaço 5kg	11,49	un
Daba-Qylsw5_p2#31	Absorvente Sempre Livre c/ Abas 16 Unidades	6,99	un
Daba-Qylsw5_p2#32	Amaciante de Roupa Sonho Leve 2L Pague 1,8L	8,79	un
Daba-Qylsw5_p2#33	Mop Plast Noviça Fit 10L	59,90	un
Daba-Qylsw5_p2#34	Vassoura Brilhus Multiuso ou Vassoura Brilhus c/ Cabo Delicado	7,99	un
DabdDQZm0KW_p1#0	Achocolatado em Pó Chocolatto Caramelo SC 560g	13,59	cada
DabdDQZm0KW_p2#0	Óleo de Soja Vila Velha 900ML	6,79	cada
DabdDQZm0KW_p3#0	Feijão Carioca Duzé Tipo 1 - 1kg	6,99	cada
DabdDQZm0KW_p4#0	Linguiça de Frango Lar Congelada KG	12,98	kg
DabdDQZm0KW_p5#0	Amaciante Concentrado para Roupas Downy Fragrâncias SC 750ml	14,90	cada
DabdDQZm0KW_p6#0	Cerveja Stella Artois Long Neck 330ml	5,89	cada
DabeWAwnH9d_p1#0	Alcatra Bovina Resfriada KG	49,90	kg
DabeWAwnH9d_p1#1	Camarão Cinza Inteiro Camar KG	39,90	kg
DabeWAwnH9d_p1#2	Peito Bovino c/ Osso KG	29,90	kg
DabeWAwnH9d_p1#3	Carne de Sol Contra Filé KG	49,90	kg
DabeWAwnH9d_p1#4	Macarrão Espaguete Vitarella 400g Fino Comum	2,49	cada
DabeWAwnH9d_p1#5	Costela Bovina PA KG	27,99	kg
DabeWAwnH9d_p1#6	Filé de Peito de Frango Envelopado KG	16,99	kg
DabeWAwnH9d_p1#7	Filé de Peixe Merluza KG	34,99	kg
DabeWAwnH9d_p1#8	Filé de Peixe Tilápia Riviera 800g	36,99	cada
DabeWAwnH9d_p1#9	Cerveja Heineken 269ml Sleek	3,99	cada
DabeWAwnH9d_p1#10	Queijo Parmesão Tirolez 180g Cilindro	23,99	cada
DabeWAwnH9d_p1#11	Queijo President Mussarela 150g	9,99	cada
DabeWAwnH9d_p1#12	Azeite Extra Virgem Almaha 500ml	24,99	cada
DabeWAwnH9d_p1#13	Cerveja Amstel Ultra 269ml	3,99	cada
DabeWAwnH9d_p1#14	Desodorante Aerosol Rexona 89g - Fragrâncias	13,90	cada
DabeWAwnH9d_p1#15	Molho de Tomate Heinz 240g	3,29	cada
DabeWAwnH9d_p1#16	Whisky Jack Daniels 1L	114,90	cada
DabeWAwnH9d_p1#17	Leite Condensado Italac 395g	5,99	cada
DabeWAwnH9d_p1#18	Arroz Parboilizado Urbano 1kg	3,89	cada
DabeWAwnH9d_p1#19	Leite em Pó Aurora 750g	25,99	cada
DabeWAwnH9d_p1#20	Cápsula Carraro 1927 5,5g	19,99	cada
DabeWAwnH9d_p1#21	Café Gourmet Santa Clara 250g ou Café Gourmet 3C 250g	23,99	cada
DabeWAwnH9d_p1#22	Maionese Hellmanns Doy Pack 400g	8,99	cada
DabeWAwnH9d_p1#23	Lava Roupas Líquido OMO 3L	37,99	cada
DabeWAwnH9d_p1#24	Amaciante Concentrado Downy 1,5L	29,90	cada
DabeWAwnH9d_p1#25	Papel Higiênico Mimmo Folha Dupla 30m c/12	16,90	cada
DabeWAwnH9d_p1#26	Kit Shampoo Pantene 300ml + Condicionador 150ml	31,90	cada
DabeWAwnH9d_p2#0	Bebida Nescau 180ml Zero Lactose	2,49	cada
DabeWAwnH9d_p2#1	Bebida Proteica YoPro 250ml	6,99	cada
DabeWAwnH9d_p2#2	Leite Pó Itambé Nolac Zero Lactose Sachê 300g	18,99	cada
DabeWAwnH9d_p2#3	Leite UHT Piracanjuba Zero Lactose 1L	7,99	cada
DabeWAwnH9d_p2#4	Beb Vegetal Tal da Castanha 1L	19,99	cada
DabeWAwnH9d_p2#5	Café São Braz Extra Forte 250g	12,99	cada
DabeWAwnH9d_p2#6	Salgadinho Pippo's São Braz 200g	9,99	cada
DabeWAwnH9d_p2#7	Batata Scrusch São Braz 50g	3,99	cada
DabeWAwnH9d_p2#8	Castanha Caju São Braz 50g (Leve 2 Pague 1 — cada unidade sai por R$ 6,49)	6,49	un
DabeWAwnH9d_p2#9	Flocos de Milho São Braz 500g Não Transgênico	4,29	cada
DabeWAwnH9d_p2#10	Biscoito Recheado Treloso 120g	1,99	cada
DabeWAwnH9d_p2#11	Farinha Trigo Finna 1kg S/Fermento ou Farinha Trigo Finna 1kg C/Fermento	3,99	cada
DabeWAwnH9d_p2#12	Bisc Cr Cracker Vitarella 350g Tradicional ou Água e Sal	5,29	cada
DabeWAwnH9d_p2#13	Macarrão Vitarella Sêmola Ninho ou Parafuso 400g	3,89	cada
DabeWAwnH9d_p2#14	Bisc Rech Supreme Piraque 80g	2,99	cada
DabeWAwnH9d_p2#15	Choc Nestle Kit Kat 41,5g Latte Macchiato	2,99	cada
DabeWAwnH9d_p2#16	Achocolatado em Pó Nescau 550g	15,99	cada
DabeWAwnH9d_p2#17	Cereal Matinal Nestle Sache 120g Sabores	6,99	cada
DabeWAwnH9d_p2#18	Café Solúvel Nescafé 40g, 10% Grátis (Extraforte, Forte e Suave)	5,99	cada
DabeWAwnH9d_p2#19	Bombom Garoto 220g Sort 10% Desc	13,99	cada
DabeWAwnH9d_p2#20	Batata Palha Elma Chips Tradicional 100g	9,99	cada
DabeWAwnH9d_p2#21	Batata Sensações 70g Frango	9,99	cada
DabeWAwnH9d_p2#22	Salg Doritos 60g Dinamita	4,99	cada
DabeWAwnH9d_p2#23	Salg Cheetos Bola 55g ou Salg Cheetos 60g Onda	5,99	cada
DabeWAwnH9d_p2#24	Salg Fandangos 35g	1,99	cada
DabeWAwnH9d_p2#25	Biscoito Wafer Bauducco 70g (Sabores)	1,59	cada
DabeWAwnH9d_p2#26	Bisc Bauducco Choco Biscuit 80g Sabores	7,99	cada
DabeWAwnH9d_p2#27	Bolinho Bauducco 34/40g Sabores	1,69	cada
DabeWAwnH9d_p2#28	Biscoito Rosquinha Bauducco 335g (Sabores)	8,99	cada
DabeWAwnH9d_p2#29	Bisc Cookies Bauducco 96g/100g (Sabores)	4,99	cada
DabeWAwnH9d_p2#30	Choc Barra Hersheys 75g/77g e 82g	7,99	cada
DabeWAwnH9d_p2#31	Bala Fini Gelatina 80g ou Marshmallow Fini 80g	5,99	cada
DabeWAwnH9d_p2#32	Drops Mentos 38g ou 40g	2,99	cada
DabeWAwnH9d_p2#33	Choc Kinder Joy c/2 40g Super Mario	19,99	cada
DabeWAwnH9d_p2#34	Achocolatado Líquido Nescau 1L Tradicional	11,99	cada
DabeWAwnH9d_p2#35	Chá Mate Leão 10g	4,89	cada
DabeWAwnH9d_p2#36	Óleo Girassol Soya 900ml	12,99	cada
DabeWAwnH9d_p2#37	Macarrão Instantâneo Nissin Lamen 85g	2,09	cada
DabeWAwnH9d_p2#38	Massa Italiana Grano Duro Antico Molino Spaghetti 500g	8,99	cada
DabeWAwnH9d_p2#39	Azeitona Rivoli Doy Pack 150g Fatiado ou Sem Caroço	6,49	cada
DabeWAwnH9d_p3#0	Bacon Defumado Aurora KG	48,90	kg
DabeWAwnH9d_p3#1	Auroggets Aurora 275g Kids	8,49	cada
DabeWAwnH9d_p3#2	Hamb Aurora Picanha 90g	2,99	cada
DabeWAwnH9d_p3#3	Pão de Queijo Aurora Tradicional 400g	9,49	cada
DabeWAwnH9d_p3#4	Presunto Aurora Cozido KG	27,99	kg
DabeWAwnH9d_p3#5	Frango a Passar Natto 500g	5,69	cada
DabeWAwnH9d_p3#6	Peito Frango Tiras Natto 400g Temp	22,99	cada
DabeWAwnH9d_p3#7	Linguiça de Frango Natto KG	18,49	kg
DabeWAwnH9d_p3#8	Coxinha da Asa Natto 600g Lev Apimentada ou Sobrecoxa Natto 600g s/ Osso Chimichurri	12,99	cada
DabeWAwnH9d_p3#9	Mix de Legumes Imp Natto 300g	5,29	cada
DabeWAwnH9d_p3#10	Iog Batavo Pense Zero 1150g Sabores	16,99	cada
DabeWAwnH9d_p3#11	Requeijão Poços de Caldas 200g Tradicional	8,99	cada
DabeWAwnH9d_p3#12	Iogurte Parmalat Fit 120g Tradicional/Morango/Coco	3,49	cada
DabeWAwnH9d_p3#13	Pudim Leite Condensado Batavo 200g	7,59	cada
DabeWAwnH9d_p3#14	Mant President 200g c/ Sal	12,90	cada
DabeWAwnH9d_p3#15	Ovo Branco Avine Extra c/ 20 und	11,99	cada
DabeWAwnH9d_p3#16	Ovo Codorna Avine c/ 30 und	7,49	cada
DabeWAwnH9d_p3#17	Ovo Vermelho Avine c/10 Caipira	7,89	cada
DabeWAwnH9d_p3#18	Ovo Vermelho Avine c/10 Omega3 ou Ovo Vermelho Chico Bento c/10	7,89	cada
DabeWAwnH9d_p3#19	Ovo Livre de Gaiola Avine 10un ou Ovo Vermelho Chico Bento c/10	7,89	cada
DabeWAwnH9d_p3#20	Sorvete Ster Bom 2L Sabores	23,79	cada
DabeWAwnH9d_p3#21	Max Açaí Sterbom 3,6L	64,90	cada
DabeWAwnH9d_p3#22	Polpa de Fruta Seridó 1kg Abacaxi, Caju, Goiaba, Tamarindo, Manga ou Acerola	9,79	cada
DabeWAwnH9d_p3#23	Ling Calabresa Jucurutu KG	28,90	kg
DabeWAwnH9d_p3#24	Queijo de Manteiga ou Coalho Freezer KG ou Fatiado	38,99	kg
DabeWAwnH9d_p3#25	Linguiça Suína para Churrasco Suinco KG	16,90	kg
DabeWAwnH9d_p3#26	Pizza Lebon 400g Sabores	13,89	cada
DabeWAwnH9d_p3#27	Iogurte Isis 150g Natural	2,99	cada
DabeWAwnH9d_p3#28	Coxinha Nossa Coxinha 300g Qjo Calabresa	14,69	cada
DabeWAwnH9d_p3#29	Croissant Nutri 400g Frango ou Folhado Nutri 400g Calabresa ou Queijada Nutri 400g	15,90	cada
DabeWAwnH9d_p3#30	Pão de Forma Center Massas 400g Tradicional ou Integral	5,79	cada
DabeWAwnH9d_p3#31	Goma de Mandioca Precioso 1kg	5,49	cada
DabeWAwnH9d_p3#32	Bolacha Icla 250g Amanteigada	4,49	cada
DabeWAwnH9d_p3#33	Chips Batata Doce da Rosa 70g ou Chips Macaxeira da Rosa 70g	7,79	cada
DabeWAwnH9d_p3#34	Bolo de Rolo Unirella Goiaba 350g	10,79	cada
DabeWAwnH9d_p3#35	Caneca Oxford 270ml AZ12	8,99	cada
DabeWAwnH9d_p3#36	Pote Retang Vidro Wunderhau 1,520ml	19,99	cada
DabeWAwnH9d_p3#37	Faqueiro Riviera Brinox 24pcs	29,99	cada
DabeWAwnH9d_p3#38	Xicara Cha Alleanza c/ Pires	14,90	cada
DabeWAwnH9d_p3#39	Pote Retang Vidro Wunderhaus 1,040L	18,90	cada
DabeWAwnH9d_p4#0	SH Elseve 400ml Colag Lifter	29,90	cada
DabeWAwnH9d_p4#1	Cond Elseve 400ml Colag Lifter	28,99	cada
DabeWAwnH9d_p4#2	Serum Capilar Elseve 100ml Fragrâncias	49,90	cada
DabeWAwnH9d_p4#3	Tinta Cab Casting Cr Gloss 100 Preto Noite	34,99	cada
DabeWAwnH9d_p4#4	Creme de Tratamento Elseve 300g Fragrâncias (exceto a Colag Lifter)	26,90	cada
DabeWAwnH9d_p4#5	Creme Dental Colgate Total 12 180g Carvão Ativo	16,99	cada
DabeWAwnH9d_p4#6	Escova Dental Colgate Smiles +6	24,90	cada
DabeWAwnH9d_p4#7	Cr Dent Sorriso Kolynos 90g	3,99	cada
DabeWAwnH9d_p4#8	Sabonete Líquido Protex 650ml	28,90	cada
DabeWAwnH9d_p4#9	Sab Barra Protex 85g Fragrâncias	2,99	cada
DabeWAwnH9d_p4#10	Venus 3 Descartável Simply	21,90	cada
DabeWAwnH9d_p4#11	Toalha Umed Mili Lovecare c/50	7,99	cada
DabeWAwnH9d_p4#12	FR Desc Pampers Pants Mega M c/30	44,99	cada
DabeWAwnH9d_p4#13	Enxaguante Listerine Regular 500ml	18,90	cada
DabeWAwnH9d_p4#14	ABS Semp Livre AD 32un c/abas	12,99	cada
DabeWAwnH9d_p4#15	Inseticida Aerosol Pro Raid 420ml	15,99	cada
DabeWAwnH9d_p4#16	Esponja Scotch Brite Extrema ou Multiuso LV4PG3	7,99	cada
DabeWAwnH9d_p4#17	Detergente Líquido Brilux 500ml	1,99	cada
DabeWAwnH9d_p4#18	Essência Concentrada Coala 120ml	11,99	cada
DabeWAwnH9d_p4#19	Det Pó Brilhante 2,4kg	28,99	cada
DabeWAwnH9d_p4#20	Limpador Veja Perfume 2L c/30% desc	17,99	cada
DabeWAwnH9d_p4#21	Sabão em Barra Minuano 5x180g	11,99	cada
DabeWAwnH9d_p4#22	Água Sanitária Olimpo 1L	1,99	cada
DabeWAwnH9d_p4#23	Vassoura Condor V 35 Varre Fácil, V9 Varre Muito	16,99	cada
DabeWAwnH9d_p4#24	Alvejante Vanish Refil 500ml	11,99	cada
DabeWAwnH9d_p4#25	Cerveja Stella Artois Pure Gold 330ml	6,69	cada
DabeWAwnH9d_p4#26	Cerv Praya Puro Malte 355ml	5,99	cada
DabeWAwnH9d_p4#27	Gin Beefeater 750ml	89,90	cada
DabeWAwnH9d_p4#28	Cachaça Extrema Ouro 500ml ou Cachaça Extrema Prata 500ml	23,99	cada
DabeWAwnH9d_p4#29	Aperitivo Aperol 750ml	59,90	cada
DabeWAwnH9d_p4#30	Refrigerante Guaraná Antarctica 2L	8,99	cada
DabeWAwnH9d_p4#31	Suco de Uva Integral OQ 1L	15,99	cada
DabeWAwnH9d_p4#32	Refrigerante Coca Cola Zero 600ml	3,49	cada
DabeWAwnH9d_p4#33	Água Coco 290ml Aquacoco	3,99	cada
DabeWAwnH9d_p4#34	Refrigerante Guaraná Antarctica 350ml Zero	2,79	cada
DacojAEG6gH_p1#0	Frango Inteiro Cogran Congelado KG	8,99	kg
DacojAEG6gH_p2#0	Filé de Peito de Frango Sadia Congelado IQF 1kg	18,99	cada
DacojAEG6gH_p3#0	Margarina Puro Sabor com sal 500g	3,99	cada
DacojAEG6gH_p4#0	Hambúrguer Sadia Ave e Bovino 56g	0,89	cada
DacojAEG6gH_p5#0	Kit Refrigerante Coca-Cola + Guaraná Kuat 2L	16,69	cada
DacojAEG6gH_p6#0	Água Sanitária Olimpo 1L	1,89	cada
